"","Est","Var","Country","Date","Upper","Lower"
"242",9.60002702991658,0.17974118955441,"Congo (Brazzaville)","2021-10-08",9.9595094090254,9.24054465080776
"243",9.60272300314207,0.17522229173881,"Congo (Brazzaville)","2021-10-09",9.95316758661968,9.25227841966445
"244",9.60007515999441,0.18304544644526,"Congo (Brazzaville)","2021-10-10",9.96616605288493,9.23398426710389
"245",9.60422899378956,0.182251235896143,"Congo (Brazzaville)","2021-10-11",9.96873146558185,9.23972652199728
"246",9.60921474285355,0.179983810563594,"Congo (Brazzaville)","2021-10-12",9.96918236398074,9.24924712172636
"247",9.60199907625447,0.185673329143439,"Congo (Brazzaville)","2021-10-13",9.97334573454135,9.23065241796759
"248",9.60615211296805,0.179609307135669,"Congo (Brazzaville)","2021-10-14",9.96537072723939,9.24693349869671
"249",9.61089012414738,0.182897383930204,"Congo (Brazzaville)","2021-10-15",9.97668489200779,9.24509535628697
"250",9.61292977180415,0.180217239101821,"Congo (Brazzaville)","2021-10-16",9.9733642500078,9.25249529360051
"251",9.61925665573712,0.186162865376011,"Congo (Brazzaville)","2021-10-17",9.99158238648914,9.2469309249851
"252",9.61626935348935,0.186076360319684,"Congo (Brazzaville)","2021-10-18",9.98842207412872,9.24411663284998
"253",10.983539127661,0.172858428927937,"Congo (Kinshasa)","2021-09-28",11.3292559855169,10.6378222698051
"254",10.9852121553918,0.174043071604377,"Congo (Kinshasa)","2021-09-29",11.3332982986006,10.637126012183
"255",10.9891790970022,0.171454728848364,"Congo (Kinshasa)","2021-09-30",11.3320885546989,10.6462696393054
"256",10.9852077218368,0.177067364250248,"Congo (Kinshasa)","2021-10-01",11.3393424503373,10.6310729933363
"257",10.9943967492543,0.17558999998451,"Congo (Kinshasa)","2021-10-02",11.3455767492233,10.6432167492852
"258",10.9985019475929,0.17580730361724,"Congo (Kinshasa)","2021-10-03",11.3501165548274,10.6468873403584
"259",10.999252080558,0.179104138766797,"Congo (Kinshasa)","2021-10-04",11.3574603580916,10.6410438030244
"260",11.0011917669815,0.178447154697906,"Congo (Kinshasa)","2021-10-05",11.3580860763773,10.6442974575857
"261",11.0064116138419,0.175782285081585,"Congo (Kinshasa)","2021-10-06",11.357976184005,10.6548470436787
"262",11.0122028526193,0.178317104844587,"Congo (Kinshasa)","2021-10-07",11.3688370623085,10.6555686429302
"263",11.0131742282284,0.17909771311474,"Congo (Kinshasa)","2021-10-08",11.3713696544579,10.6549788019989
"264",11.0130621780169,0.18144702227108,"Congo (Kinshasa)","2021-10-09",11.3759562225591,10.6501681334748
"265",11.0182417222631,0.179506893165478,"Congo (Kinshasa)","2021-10-10",11.3772555085941,10.6592279359322
"266",11.0195309293076,0.181743330049622,"Congo (Kinshasa)","2021-10-11",11.3830175894069,10.6560442692084
"267",11.0276926953952,0.18399130563637,"Congo (Kinshasa)","2021-10-12",11.395675306668,10.6597100841225
"268",11.0264184623715,0.188669384817846,"Congo (Kinshasa)","2021-10-13",11.4037572320072,10.6490796927358
"269",11.0298338393854,0.18544200229092,"Congo (Kinshasa)","2021-10-14",11.4007178439673,10.6589498348036
"270",11.0297815603291,0.184127288918702,"Congo (Kinshasa)","2021-10-15",11.3980361381665,10.6615269824917
"271",11.0345627902098,0.185412055717132,"Congo (Kinshasa)","2021-10-16",11.405386901644,10.6637386787755
"272",11.0422757796295,0.183993486098999,"Congo (Kinshasa)","2021-10-17",11.4102627518275,10.6742888074315
"273",11.0348642117425,0.189094423516512,"Congo (Kinshasa)","2021-10-18",11.4130530587755,10.6566753647094
"274",11.0197174693791,0.167410243432887,"Cote d'Ivoire","2021-09-28",11.3545379562449,10.6848969825133
"275",11.0245545074896,0.169259392528878,"Cote d'Ivoire","2021-09-29",11.3630732925473,10.6860357224318
"276",11.0301526341304,0.171466466414465,"Cote d'Ivoire","2021-09-30",11.3730855669594,10.6872197013015
"277",11.0301940620592,0.166933213783948,"Cote d'Ivoire","2021-10-01",11.3640604896271,10.6963276344913
"278",11.0375383495286,0.169714837616397,"Cote d'Ivoire","2021-10-02",11.3769680247614,10.6981086742958
"279",11.0370790176965,0.171592975136129,"Cote d'Ivoire","2021-10-03",11.3802649679687,10.6938930674242
"280",11.0413352414538,0.173375595363811,"Cote d'Ivoire","2021-10-04",11.3880864321814,10.6945840507262
"281",11.0450729979081,0.169691621333917,"Cote d'Ivoire","2021-10-05",11.3844562405759,10.7056897552403
"282",11.0456638232707,0.173152959932134,"Cote d'Ivoire","2021-10-06",11.391969743135,10.6993579034064
"283",11.0517334701541,0.169961602824586,"Cote d'Ivoire","2021-10-07",11.3916566758033,10.7118102645049
"284",11.0579551570707,0.177800510307107,"Cote d'Ivoire","2021-10-08",11.4135561776849,10.7023541364565
"285",11.0628747654594,0.174999614467541,"Cote d'Ivoire","2021-10-09",11.4128739943945,10.7128755365243
"286",11.0622504991894,0.175798846608885,"Cote d'Ivoire","2021-10-10",11.4138481924072,10.7106528059717
"287",11.0673549062529,0.178356824409318,"Cote d'Ivoire","2021-10-11",11.4240685550715,10.7106412574343
"288",11.06818672568,0.179807912861098,"Cote d'Ivoire","2021-10-12",11.4278025514022,10.7085708999578
"289",11.0763025557446,0.179627998343294,"Cote d'Ivoire","2021-10-13",11.4355585524312,10.717046559058
"290",11.0796962070917,0.18034335578464,"Cote d'Ivoire","2021-10-14",11.440382918661,10.7190094955224
"291",11.0804526541906,0.1829811712327,"Cote d'Ivoire","2021-10-15",11.446414996656,10.7144903117252
"292",11.0860485840501,0.182769885026227,"Cote d'Ivoire","2021-10-16",11.4515883541025,10.7205088139976
"293",11.0866006436545,0.18306909518175,"Cote d'Ivoire","2021-10-17",11.452738834018,10.720462453291
"294",11.0900133744846,0.186368701992414,"Cote d'Ivoire","2021-10-18",11.4627507784694,10.7172759704997
"295",9.4390637191005,0.169330030633597,"Djibouti","2021-09-28",9.77772378036769,9.10040365783331
"296",9.44161231692794,0.171903024385906,"Djibouti","2021-09-29",9.78541836569975,9.09780626815613
"297",9.45118886240736,0.172700305375403,"Djibouti","2021-09-30",9.79658947315817,9.10578825165656
"298",9.44824276278375,0.173660045878504,"Djibouti","2021-10-01",9.79556285454076,9.10092267102675
"299",9.45258235743546,0.16969425159228,"Djibouti","2021-10-02",9.79197086062002,9.1131938542509
"300",9.4620639348271,0.171834733676703,"Djibouti","2021-10-03",9.80573340218051,9.1183944674737
